listing_id,city,district,listing_name,property_type,listing_type,bedrooms,baths,guests,adr_usd,occupancy,ttm_revenue,avg_stay,rating,reviews,registered,source
709025250330381149,Da Lat,Phường 3,Cheerful 2-bedroom vacation home with BBQ grill,villa,Entire vacation home,2,1.0,6,68.7,0.314,7175.0,4.1,4.57,46,False,sourced-airroi
697507770934369923,Da Lat,Phường 5,Convoi - A beautiful wooden house right in the center,villa,Entire home,3,2.5,6,50.1,0.429,7131.0,2.4,4.59,22,False,sourced-airroi
1166659489265227457,Da Nang,Hải Châu District,3BR Blooming Luxury River View Apartment,apartment,Entire rental unit,3,2.0,6,94.9,0.303,7124.0,8.1,5.0,5,False,sourced-airroi
988301032700270119,Ho Chi Minh City,District 7,Prime location Golden Sun Apt,apartment,Entire rental unit,1,1.0,2,39.3,0.503,7083.0,3.7,4.92,38,False,sourced-airroi
878003331521234633,Da Lat,Phường 10,Émai Valley & Restaurant | Room I: Aria,apartment,Private room in bed and breakfast,1,1.0,2,64.0,0.303,7068.0,2.5,4.94,16,False,sourced-airroi
1141209797089862620,Da Nang,Hải Châu District,Mercury 3BR Luxury •Perfect for Groups •Breakfast,apartment,Entire rental unit,4,2.0,6,113.2,0.227,7058.0,2.2,4.27,11,False,sourced-airroi
40043881,Da Nang,Ngũ Hành Sơn District,Muong Thanh 2 Bedrooms Apartment,apartment,Entire rental unit,2,1.0,4,29.7,0.834,7014.0,12.2,4.9,42,False,sourced-airroi
1365664319642486117,Ho Chi Minh City,,Starthill Apart with 3 Bedrooms,apartment,Entire rental unit,3,2.0,6,74.4,0.286,6912.0,3.5,4.67,6,False,sourced-airroi
18259338,Ho Chi Minh City,District 1,47-57 The Lodging (3BR in Central District 1),apartment,Entire rental unit,3,1.0,6,51.7,0.345,6868.0,4.3,4.56,166,False,sourced-airroi
1047363378420850668,Ho Chi Minh City,District 4,Tresor Residence 2 bedrooms de Rose 22,apartment,Entire condo,2,1.0,4,58.5,0.323,6867.0,6.6,4.43,14,False,sourced-airroi
1239640230116846731,Ho Chi Minh City,,2 bedroom apartment; Landmark 3,apartment,Entire rental unit,2,1.0,4,43.3,0.429,6864.0,4.3,4.81,32,False,sourced-airroi
1403962831914515259,Ho Chi Minh City,,Super River View - Spacious 3BRs - Free Pool & Gym,apartment,Entire rental unit,3,2.0,6,68.0,0.31,6858.0,3.2,4.56,9,False,sourced-airroi
838624167198213403,Da Nang,Ngũ Hành Sơn District,Danatri Villa/4BRs/MyKhe Beach/Central/FreeAirport,villa,Entire townhouse,4,2.0,10,80.2,0.245,6813.0,9.4,4.72,58,False,sourced-airroi
563387740919623756,Da Nang,Hải Châu District,NEW POOL JACUZZI 2 BDS Japanese Apartment,apartment,Entire rental unit,2,2.0,4,24.7,0.806,6696.0,18.3,4.56,16,False,sourced-airroi
649716474389006748,Da Nang,Ngũ Hành Sơn District,LIVIE An Thuong/Beach Breeze Two-Bedroom Apartment,apartment,Entire serviced apartment,2,1.0,4,62.8,0.282,6659.0,1.4,4.84,284,False,sourced-airroi
1462708463657123673,Ho Chi Minh City,,Sai Gon River nicest view- Big 3BRs apt- Free Pool,apartment,Entire rental unit,3,2.0,6,65.1,0.263,6659.0,6.3,5.0,20,False,sourced-airroi
49297645,Da Lat,Phường 6,Hau'oli - Entire Homestay,villa,Entire rental unit,4,4.0,10,88.9,0.186,6605.0,2.8,4.82,51,False,sourced-airroi
37442312,Ho Chi Minh City,Thủ Đức,The Sun Avenue River view,apartment,Entire rental unit,2,1.0,4,39.5,0.444,6602.0,5.1,4.86,59,False,sourced-airroi
1446425704663202642,Ho Chi Minh City,,1br-(Amazing City View)Vinhome Landmark Plus(38F),villa,Entire rental unit,1,1.0,2,42.7,0.414,6575.0,3.3,4.9,20,False,sourced-airroi
1528093365228436223,Ho Chi Minh City,,The Manor – Classic Elegance with Landmark 81 View,apartment,Entire condo,2,1.0,4,44.0,0.411,6568.0,3.9,4.73,15,False,sourced-airroi
607595423086125965,Ho Chi Minh City,Thủ Đức,Sun Avenue Happy Stay,apartment,Entire condo,2,1.0,4,42.3,0.446,6562.0,6.4,4.92,24,False,sourced-airroi
1533191308599339080,Da Nang,,2Bedroom Apart-River view-Center-3mins to Hanriver,apartment,Room in hotel,2,1.0,6,84.2,0.225,6537.0,2.0,3.8,5,False,sourced-airroi
1360806116556721609,Ho Chi Minh City,,The MarQ District 1 2Br Luxury Apt Sky Pool & Gym,apartment,Entire condo,2,1.0,4,69.1,0.439,6495.0,18.6,5.0,5,False,sourced-airroi
727607126137314566,Ho Chi Minh City,District 1,4br D1 SOHO - 2 2br apts in the same building!,apartment,Entire condo,4,2.0,8,129.0,0.14,6462.0,7.3,4.76,21,False,sourced-airroi
1541742454066027863,Ho Chi Minh City,,3 Bedroom Apartment in Landmark View Landmark 81,apartment,Entire rental unit,3,2.0,6,100.6,0.191,6444.0,5.5,5.0,3,False,sourced-airroi
770594488072962920,Ho Chi Minh City,District 7,Spacious Studio: 5' to SECC/FV/Sky Garden/K-Town,apartment,Entire rental unit,1,1.0,2,44.0,0.389,6440.0,7.1,4.85,41,False,sourced-airroi
1404135753745124508,Da Nang,,BrandNew 4BDR Villa Private Pool 850m to the Beach,villa,Entire villa,4,4.0,8,246.9,0.108,6438.0,3.0,0.0,1,False,sourced-airroi
1459873343081314975,Ho Chi Minh City,,FreePickup#Central Loft#King#Balcony#500m BenThanh,apartment,Entire rental unit,2,1.0,4,53.9,0.342,6401.0,2.9,4.53,43,False,sourced-airroi
1217901270907755582,Da Nang,Hải Châu District,Family Room w Pool/Da Nang Downtown/Sunwheel DN,apartment,Entire rental unit,2,2.0,4,52.5,0.359,6272.0,2.5,4.55,49,False,sourced-airroi
1433693450873812864,Ho Chi Minh City,,Apart 3 bedrooms-Scenic valley 2,apartment,Entire rental unit,3,2.0,6,82.1,0.222,6207.0,3.1,0.0,2,False,sourced-airroi
1012608565457529281,Ho Chi Minh City,District 3,Amazing pool - Cozy 3 bedroom,apartment,Entire rental unit,3,2.0,6,139.6,0.132,6179.0,2.7,4.67,6,False,sourced-airroi
904097987770368046,Da Lat,Phường 10,Yohaku.inn,villa,Entire home,2,2.0,4,83.7,0.209,6157.0,2.1,4.5,8,False,sourced-airroi
906838459334790211,Da Nang,Sơn Trà District,Riverside | Generous 2-Bedroom Apartment with Pool,apartment,Entire rental unit,2,1.0,4,73.0,0.349,6154.0,15.0,4.63,8,False,sourced-airroi
952777260201798499,Ho Chi Minh City,District 7,River Panorama Luxury 2 bedrooms floor 22,apartment,Entire condo,2,1.0,4,45.7,0.402,6153.0,5.2,5.0,6,False,sourced-airroi
975292248675000438,Ho Chi Minh City,District 7,Two 2-BR apts in the same River Panorama building,apartment,Entire condo,4,3.0,8,98.1,0.276,6132.0,4.2,4.88,8,False,sourced-airroi
1167681822382608064,Ho Chi Minh City,District 1,Top floor | Quiet•Bui Vien | Netflix•Elevator,villa,Private room in home,1,1.0,2,31.9,0.529,6122.0,3.9,4.64,14,False,sourced-airroi
32699864,Da Nang,Sơn Trà District,Tropical House*Cozy 2BR APT*Bright balcony,villa,Entire rental unit,2,1.0,4,54.8,0.354,6121.0,5.8,4.91,11,False,sourced-airroi
1190189097241469005,Ho Chi Minh City,,Modern & Neat 2BR Apt - Relaxing Stay Near RMIT,apartment,Entire rental unit,2,1.0,3,44.8,0.37,6101.0,7.6,5.0,31,False,sourced-airroi
1528119937455922941,Ho Chi Minh City,,Landmark 3 Bedroom Vinhome ( 07.04 ),villa,Entire rental unit,3,2.0,6,73.5,0.247,6070.0,5.3,4.82,11,False,sourced-airroi
1332344380998534064,Da Lat,Phường 2,Kim Quynh House 201,villa,Room in hotel,1,1.0,2,20.5,0.857,6057.0,3.4,5.0,87,False,sourced-airroi
48556853,Da Lat,Phường 10,3 Bedroom Apartment - Win Villa Coffee,villa,Entire rental unit,3,2.0,8,62.6,0.288,6041.0,2.7,4.89,19,False,sourced-airroi
585203467674127301,Da Lat,Phường 3,Entire studio with kitchen - HYGGE Da Lat,apartment,Room in boutique hotel,2,1.0,4,49.1,0.349,5980.0,2.8,4.88,33,False,sourced-airroi
1539574197534910731,Ho Chi Minh City,,A08 TheOperaResidendes 1BR 1MioView luxury cozy,apartment,Entire rental unit,1,1.0,2,75.7,0.216,5975.0,13.2,5.0,5,False,sourced-airroi
1528629395112360945,Da Lat,,Peaceful homestay; full of amenities,villa,Entire home,4,4.0,8,84.4,0.201,5965.0,2.4,0.0,1,False,sourced-airroi
1350451956651436977,Da Nang,,Home in DaNang center; near Nguyen Tat Thanh beach,villa,Entire home,3,2.0,5,45.3,0.356,5948.0,2.7,4.88,33,False,sourced-airroi
1206833312656068652,Da Lat,Phường 2,Kim Quynh House 101,villa,Room in hotel,1,1.0,2,21.6,0.782,5941.0,3.6,4.89,83,False,sourced-airroi
1095440083413087396,Ho Chi Minh City,Thủ Đức,Masteri Thao Dien; 1 Bedroom Monthly Rental,apartment,Entire rental unit,1,1.0,2,39.0,0.599,5906.0,21.6,5.0,20,False,sourced-airroi
1465696505522529227,Ho Chi Minh City,,3BR Masteri Thao Dien w/ Pool&Gym view Landmark 81,apartment,Entire rental unit,3,2.0,6,76.8,0.219,5893.0,3.8,4.83,18,False,sourced-airroi
1322396755167794422,Da Nang,Sơn Trà District,Bonzer/Large Apartment with balcony-near the beach,apartment,Entire rental unit,1,1.0,2,21.2,0.814,5886.0,11.0,4.83,12,False,sourced-airroi
1082431640535777599,Da Lat,Phường 3,Dear me House,villa,Entire home,3,2.0,6,77.8,0.208,5875.0,2.5,4.78,18,False,sourced-airroi
877928146130417143,Da Nang,Hải Châu District,Twin Studio w Balcony &Pool/5mins to Dragon Bridge,apartment,Private room in rental unit,1,1.0,2,53.2,0.301,5853.0,1.7,4.89,28,False,sourced-airroi
1353218930507078636,Ho Chi Minh City,,Spacious 3BRs apt - Super View - Amazing Pool &Gym,apartment,Entire rental unit,3,2.0,6,64.9,0.249,5837.0,4.4,4.71,7,False,sourced-airroi
28629053,Da Nang,Hải Châu District,Apt 2BR/5'drive My Khe&Han Market/Dragon walkable,apartment,Entire rental unit,2,2.0,4,43.5,0.396,5826.0,2.5,4.84,38,False,sourced-airroi
1473571482071250225,Ho Chi Minh City,,Firework view 2Brs 1 bathroom APT - Free Pool; Gym,apartment,Entire rental unit,2,1.0,3,45.0,0.356,5814.0,5.0,5.0,17,False,sourced-airroi
594672457718124816,Ho Chi Minh City,District 7,River Panorama 2 bedroom infinity Pool + Netflix,apartment,Entire condo,2,1.0,4,37.9,0.524,5790.0,4.2,4.66,65,False,sourced-airroi
789692031956099744,Da Lat,Phường 6,Central studio by the stream - ground floor,villa,Entire home,1,1.0,2,22.1,0.745,5765.0,4.6,4.81,43,False,sourced-airroi
1521562277567942504,Ho Chi Minh City,,68 House - 3 Bedroom Townhouse; near Ben Thanh Market,villa,Entire townhouse,3,2.0,6,91.2,0.224,5749.0,3.6,5.0,3,False,sourced-airroi
1377834669780674492,Ho Chi Minh City,,Family Paradise 3BR | Walk to Crescent Mall,apartment,Entire rental unit,3,2.0,6,92.7,0.179,5740.0,3.4,4.91,11,False,sourced-airroi
1461240720446890868,Da Lat,,Lovely 4-bedroom townhouse,villa,Entire home,4,3.5,8,59.1,0.254,5740.0,3.4,4.91,23,False,sourced-airroi
1011852212780194618,Ho Chi Minh City,Thủ Đức,Latte Lounge - Deluxe D1 Retreat above Coffee Shop,apartment,Entire rental unit,2,1.0,4,109.5,0.145,5714.0,4.1,5.0,13,False,sourced-airroi
1549778809425154929,Da Nang,,Lune Boutique Apartment - One Bedroom with Balcony,apartment,Private room in rental unit,1,1.0,2,41.3,0.36,5701.0,3.0,4.8,5,False,sourced-airroi
1583738543011816523,Da Nang,,Daisy apt at My Khe,apartment,Entire rental unit,2,1.0,4,64.7,0.247,5700.0,11.3,5.0,5,False,sourced-airroi
1236086806003695030,Da Lat,Phường 5,Mimimo Ghibli Studio Apartment ( 2 bed rooms),apartment,Entire rental unit,2,1.0,4,51.4,0.297,5683.0,2.6,4.79,19,False,sourced-airroi
849052318987331678,Da Lat,Phường 4,City Center Apartment - Thong's House,villa,Entire rental unit,3,3.0,6,59.8,0.268,5636.0,2.6,4.91,22,False,sourced-airroi
1251981490234432476,Da Lat,,Cozy Villa with Moutain View - Vegetarian Homestay,villa,Private room in villa,4,0.0,0,105.5,0.158,5621.0,6.9,5.0,3,False,sourced-airroi
40693101,Da Nang,Hải Châu District,3 Bedrooms; Window; Center; River-5 Min Walk; FL4,villa,Private room in townhouse,3,3.0,6,41.0,0.481,5588.0,9.2,4.67,6,False,sourced-airroi
1015108963710888355,Da Nang,Sơn Trà District,Riverside | Comfy Apartment with a Balcony,apartment,Entire rental unit,1,1.0,2,27.6,0.712,5568.0,21.0,4.92,13,False,sourced-airroi
760340918114940578,Da Nang,Hải Châu District,Premium B2BR Apartment Balcony; None Breakfast,apartment,Entire serviced apartment,2,2.0,4,74.3,0.219,5537.0,26.0,5.0,9,False,sourced-airroi
1455416698537973160,Da Lat,,Condo 3BR City Center - 9Trip Stay,apartment,Entire rental unit,3,2.0,6,122.1,0.123,5526.0,3.0,3.67,3,False,sourced-airroi
1176364572656955057,Ho Chi Minh City,Thủ Đức,Top View Opera Thủ Thiêm (2ROOMS),apartment,Entire rental unit,2,1.0,4,104.1,0.167,5513.0,2.9,5.0,8,False,sourced-airroi
1477265117366553732,Ho Chi Minh City,,Apartment | Bathtub| Kitchen | Washer | Dryer,apartment,Room in hotel,0,1.0,2,35.2,0.397,5499.0,2.1,4.86,35,False,sourced-airroi
1183818880434998490,Da Nang,Ngũ Hành Sơn District,[Peaceful] 3BR Apart |Garden | Library |Laundry,apartment,Entire rental unit,3,1.0,7,47.7,0.301,5495.0,4.6,4.68,37,False,sourced-airroi
585778178655439270,Da Lat,Phường 11,Villa Đá Góc Nhà- Mini Apartment with Forest View,villa,Private room in rental unit,2,1.0,4,75.1,0.203,5464.0,2.4,4.67,12,False,sourced-airroi
1540454330818137838,Ho Chi Minh City,,3bedroom Luxury New Win Home Landmark _ Landmark81,villa,Entire rental unit,3,2.0,6,88.5,0.167,5449.0,2.9,5.0,6,False,sourced-airroi
931813705592908599,Ho Chi Minh City,District 7,Near SECC_Infinity Pool- River Panorama 2 bedrooms,apartment,Entire condo,2,1.0,4,38.4,0.541,5446.0,10.8,4.81,26,False,sourced-airroi
1285234735807431957,Ho Chi Minh City,,3bedroom New _Vinhomes Landmark,villa,Entire rental unit,3,2.0,6,87.9,0.179,5443.0,4.8,4.93,14,False,sourced-airroi
624975953632423408,Ho Chi Minh City,Thủ Đức,The Sun Avenue apartment- Moon Apartment,apartment,Entire condo,2,1.0,4,44.2,0.44,5435.0,7.8,4.87,15,False,sourced-airroi
906148458870130168,Da Nang,Sơn Trà District,Riverside | Stylish Studio Room,apartment,Entire rental unit,1,1.0,2,25.0,0.779,5414.0,14.3,4.88,17,False,sourced-airroi
36114773,Ho Chi Minh City,Thủ Đức,Modern Studio in the Heart of District 2,apartment,Entire rental unit,0,1.0,2,26.1,0.664,5388.0,24.6,4.86,42,False,sourced-airroi
1138200327801212884,Da Nang,Ngũ Hành Sơn District,Daisy corner apt with sea view,apartment,Entire rental unit,2,1.0,4,57.6,0.443,5378.0,6.9,4.82,11,False,sourced-airroi
949666491585663311,Ho Chi Minh City,Binh Thanh District,4 bedrooms with 2 units atVinhom,apartment,Entire rental unit,4,4.0,10,120.8,0.123,5366.0,3.8,4.85,13,False,sourced-airroi
44213653,Da Lat,,Breath and Sleepwell Studio/45m2/DaLat/chill,villa,Entire home,1,1.0,2,24.2,0.611,5364.0,2.5,4.73,52,False,sourced-airroi
1069330221338086501,Da Nang,Hải Châu District,Roofttop Apart 4BRs-5Bath-PoolParty DragonBridge,apartment,Entire rental unit,4,4.0,9,93.8,0.158,5358.0,2.3,4.14,7,False,sourced-airroi
1289808685740214153,Da Nang,Ngũ Hành Sơn District,BalizaHome_2 Bedrooms_Balcony_Spacious apartment,villa,Entire rental unit,2,1.0,4,29.9,0.615,5334.0,16.7,4.74,27,False,sourced-airroi
913627575041233980,Da Nang,Ngũ Hành Sơn District,Apartment 3638 with two bedrooms and sea view in Muong Thanh,apartment,Entire rental unit,2,1.0,4,43.7,0.747,5310.0,15.1,4.5,12,False,sourced-airroi
1287595572261200147,Da Lat,Phường 4,Chill Home Da Lat,villa,Entire home,3,2.0,8,79.5,0.185,5293.0,2.8,0.0,1,False,sourced-airroi
1005582978558528752,Da Lat,Phường 4,Modern apartment in the city center,apartment,Entire rental unit,3,3.0,6,62.9,0.23,5276.0,2.6,4.96,49,False,sourced-airroi
808672680727379274,Ho Chi Minh City,District 1,Hidden Gem House,villa,Entire rental unit,2,1.0,4,38.7,0.373,5275.0,4.0,4.79,29,False,sourced-airroi
1358752061653754418,Ho Chi Minh City,,Officetel Golden King Tower Apartment; PMH; District 7,apartment,Entire rental unit,1,1.0,2,42.1,0.329,5272.0,6.2,4.95,21,False,sourced-airroi
38717927,Da Lat,Phường 8,Blue Light Villa - Beautiful villa with 4 bedrooms,villa,Entire villa,4,5.5,8,117.9,0.126,5269.0,2.3,4.95,20,False,sourced-airroi
1002872498632272965,Da Nang,Sơn Trà District,Avalon 2.3 - Oceansight - New interior; central,apartment,Entire rental unit,1,1.0,2,17.4,0.844,5234.0,6.1,4.86,76,False,sourced-airroi
1066510249812497093,Da Nang,,Apartment 3B 33TKD near MY KHE beach,apartment,Entire rental unit,1,1.0,2,25.0,0.534,5206.0,13.9,5.0,31,False,sourced-airroi
1412247738268045901,Da Nang,,2 Bedroom Apt My Khe Beach An Thuong Area,apartment,Entire rental unit,2,1.0,4,36.7,0.332,5203.0,6.1,4.75,24,False,sourced-airroi
32680076,Da Nang,Sơn Trà District,Tropical House*Green OR Blue Balcony 2BR APT*,villa,Entire rental unit,2,1.0,4,50.8,0.36,5203.0,3.7,4.84,126,False,sourced-airroi
1339456819715659206,Ho Chi Minh City,,#4BRs Nice Stay at at Park 4 by Sy's Home,villa,Entire rental unit,4,2.0,8,131.6,0.159,5203.0,3.5,5.0,5,False,sourced-airroi
48430252,Ho Chi Minh City,District 7,Studio - 55 Apart.hotel,apartment,Entire serviced apartment,1,1.0,2,25.1,0.587,5201.0,9.8,4.82,66,False,sourced-airroi
675484083318440008,Da Nang,Ngũ Hành Sơn District,LIVIE An Thuong/Comfy Beach Two-Bedroom Apartment,apartment,Entire serviced apartment,2,1.0,4,80.7,0.181,5158.0,1.7,4.82,85,False,sourced-airroi
884558568485617842,Ho Chi Minh City,Binh Thanh District,Landmark Plus - 12.18 - Vinhome,villa,Entire rental unit,1,1.0,2,46.5,0.307,5144.0,4.7,4.87,61,False,sourced-airroi
1123803568301381281,Da Lat,,Homestay - Lau Dalat House,villa,Barn,3,2.0,8,82.5,0.177,5115.0,2.6,5.0,4,False,sourced-airroi
1441088181463216749,Da Nang,,[Da Nang] Modern 3BR,villa,Entire home,3,2.0,6,79.6,0.178,5071.0,7.2,4.82,11,False,sourced-airroi
1402274679546921216,Da Lat,,Your Aunty House - family room,villa,Room in hotel,2,2.0,4,47.4,0.285,5029.0,2.6,5.0,24,False,sourced-airroi
1299642584220733351,Da Lat,Phường 11,San May Apartment,apartment,Entire rental unit,4,3.0,10,119.3,0.115,5018.0,3.6,0.0,1,False,sourced-airroi
1125180910390883883,Da Nang,Sơn Trà District,Deluxe Room Access to POOL *Boutique Hotel,apartment,Room in hotel,1,1.0,2,58.6,0.277,4998.0,2.3,4.71,7,False,sourced-airroi
10579667,Ho Chi Minh City,District 1,Near Bui Vien Walking Street -  Studio Apartment,apartment,Entire rental unit,1,1.0,2,29.9,0.459,4998.0,7.8,4.94,213,False,sourced-airroi
1441968760632484004,Da Nang,,DUY's 3 bedroom My Khe beach,apartment,Entire rental unit,3,2.0,7,75.0,0.182,4994.0,8.3,5.0,4,False,sourced-airroi
1535515027970975452,Ho Chi Minh City,,House 1BR near Notre-Dame Cathedral; The Zoo,villa,Entire home,1,1.0,2,35.3,0.381,4969.0,5.6,4.88,32,False,sourced-airroi
27443805,Da Nang,Hải Châu District,SEMI-CLASSICAL 2 BR APT W/ ROOFTOP POOL,apartment,Private room in serviced apartment,2,2.0,4,45.7,0.271,4951.0,4.3,4.65,37,False,sourced-airroi
1551548413074319799,Da Nang,,Chill center 3brs | near han market; rong bridge,villa,Entire home,3,3.0,6,82.9,0.167,4925.0,4.7,4.86,7,False,sourced-airroi
1351824281006540192,Ho Chi Minh City,,Panorama City View; L3- 1BR- Vinhomes Central Park,villa,Entire rental unit,1,1.0,2,38.1,0.375,4913.0,7.0,5.0,13,False,sourced-airroi
1544710468865045140,Ho Chi Minh City,,Luxury 3 bedrooms at Vinhome,villa,Entire rental unit,3,2.0,8,89.9,0.174,4898.0,5.7,4.29,7,False,sourced-airroi
1422840761242326527,Da Nang,,Spacious 3BR Home |15 min to Airport | Local Vibe,villa,Entire home,3,2.0,6,50.2,0.271,4883.0,14.1,5.0,6,False,sourced-airroi
1381568122070251345,Da Nang,,Two-bedroom apartment w balcony near My Khe beach,apartment,Entire rental unit,2,1.0,4,27.9,0.509,4879.0,15.0,4.64,11,False,sourced-airroi
1387400549668208315,Da Nang,,Apartment Central with bancony Near Han River,apartment,Entire rental unit,1,1.0,2,21.5,0.616,4876.0,11.4,5.0,11,False,sourced-airroi
1326041914506812025,Da Nang,,Sea View 2-Br Da Nang Apartment,apartment,Entire rental unit,2,1.0,4,67.4,0.457,4857.0,5.7,4.67,15,False,sourced-airroi
637848427314090460,Da Nang,Hải Châu District,KenKeSu-whole second floor-Cozy home,villa,Entire condo,2,2.0,4,39.8,0.462,4847.0,5.5,4.97,29,False,sourced-airroi
1039154251760770158,Ho Chi Minh City,Binh Thanh District,3 Bed Vinhome Central Park,villa,Entire rental unit,3,2.0,6,98.8,0.14,4836.0,4.6,4.33,6,False,sourced-airroi
638146357757403286,Ho Chi Minh City,District 1,Galaxy apartment 926.views.D1,apartment,Entire rental unit,1,1.0,2,23.7,0.556,4812.0,7.3,4.78,74,False,sourced-airroi
585366134744768623,Da Lat,Phường 3,Deluxe Room with tea corner- HYGGE DA LAT,apartment,Room in boutique hotel,1,1.0,2,34.2,0.426,4812.0,3.3,4.91,11,False,sourced-airroi
945470357955545078,Da Lat,Phường 8,Home with me Dalat- Suncatcher House,villa,Entire home,2,1.0,5,46.0,0.285,4811.0,2.0,4.76,54,False,sourced-airroi
52696813,Da Nang,Hải Châu District,Picturesque Cathedral in Bare Han @1MIN TO CENTRAL,apartment,Private room in rental unit,0,1.0,2,34.7,0.363,4803.0,3.0,4.82,89,False,sourced-airroi
1323101752122647276,Da Nang,,2 Bedroom Apt–An Thuong; My Khe Beachfront Da Nang,apartment,Entire rental unit,2,1.0,4,33.4,0.414,4796.0,8.8,4.75,16,False,sourced-airroi
943450432404997824,Ho Chi Minh City,District 4,Luxury 4BRs at City center/District 1,apartment,Entire rental unit,4,2.0,8,127.3,0.113,4787.0,4.2,4.2,5,False,sourced-airroi
1366427509553945361,Ho Chi Minh City,,#5- Midtown Premium Apartment,apartment,Entire rental unit,3,2.0,6,125.3,0.107,4769.0,4.3,5.0,5,False,sourced-airroi
1501986723781623927,Ho Chi Minh City,,Ecogreen luxury apartment with quiet river view/2br+2wc,apartment,Entire rental unit,2,2.0,4,58.2,0.222,4765.0,16.2,4.9,10,False,sourced-airroi
769924031297063808,Ho Chi Minh City,District 7,Bright Studio Big Kitchen:5' to SECC/FV/Sky Garden,apartment,Entire rental unit,1,1.0,2,43.5,0.333,4756.0,6.1,4.98,49,False,sourced-airroi
604166719341717793,Ho Chi Minh City,District 4,Unique decor 2-Bedrooms with sunny,apartment,Entire rental unit,2,1.0,4,52.3,0.282,4736.0,4.5,4.6,30,False,sourced-airroi
54041752,Da Lat,Phường 11,Old villa in the hearth of the city,villa,Entire villa,4,4.0,10,100.9,0.234,4695.0,2.3,4.82,22,False,sourced-airroi
1538056827377945860,Ho Chi Minh City,,Tresor-2BDR-Cityview,apartment,Entire rental unit,2,1.0,4,52.1,0.258,4666.0,4.1,5.0,9,False,sourced-airroi
1217910420024077738,Da Nang,Hải Châu District,2bedroom Apartment/Balcony w Parkview/Rooftop Pool,apartment,Entire rental unit,2,2.0,4,56.3,0.249,4657.0,4.3,4.51,41,False,sourced-airroi
1133362843080999353,Da Nang,Sơn Trà District,FullHouse 3.7- OceanSight- balcony; mountain view,villa,Entire rental unit,1,1.0,2,19.6,0.797,4645.0,9.3,4.91,35,False,sourced-airroi
1313440689640231702,Da Nang,,luxury Oceanview Family Suite.,apartment,Entire condo,2,1.0,4,69.7,0.189,4628.0,3.8,4.14,14,False,sourced-airroi
863921875691552996,Da Lat,Phường 10,Maison De Julie,villa,Entire home,1,1.0,2,62.5,0.208,4615.0,2.4,4.76,17,False,sourced-airroi
1351999329126039430,Da Nang,,Luxe Oceanfront Family Suite.,apartment,Entire rental unit,2,1.0,4,64.4,0.176,4606.0,3.0,4.72,25,False,sourced-airroi
39766272,Ho Chi Minh City,District 1,Minimalist Room 301 with Balcony - 200m to Bitexco,apartment,Private room in serviced apartment,1,1.0,2,18.0,0.688,4577.0,5.2,4.91,106,False,sourced-airroi
1102047573466049566,Da Lat,Phường 9,My New House - Homestay Da Lat (phòng studio 1),villa,Private room in serviced apartment,1,1.0,2,24.7,0.54,4565.0,8.6,5.0,11,False,sourced-airroi
1105428469260794147,Da Nang,Ngũ Hành Sơn District,Apartment 休息,apartment,Private room in rental unit,1,1.0,2,19.9,0.689,4524.0,10.5,4.64,14,False,sourced-airroi
1029351774409624482,Da Lat,Phường 8,Classic Double Room,apartment,Room in boutique hotel,1,1.0,2,75.9,0.167,4506.0,2.0,0.0,1,False,sourced-airroi
1294007830837201878,Da Nang,,Căn góc 2 Bedroom Ocean View,apartment,Entire rental unit,2,1.0,4,53.8,0.266,4489.0,11.6,4.13,15,False,sourced-airroi
1208771947051568016,Ho Chi Minh City,,1br-New furniture Vinhome Landmark4(42F),villa,Entire condo,1,1.0,2,47.1,0.284,4464.0,9.5,4.73,15,False,sourced-airroi
32342033,Da Lat,Phường 10,❤Traveler's choice awards❤️ Flat with stunning view,apartment,Entire condo,1,1.0,2,46.3,0.265,4455.0,4.3,4.94,155,False,sourced-airroi
26720046,Da Nang,Sơn Trà District,Modern and Peaceful Studio ☆ walk to Dragon Bridge,apartment,Entire rental unit,0,1.0,2,27.5,0.434,4440.0,3.9,4.98,206,False,sourced-airroi
874258096768333241,Da Nang,Hải Châu District,URI HOUSE/ 3BR in house +rooftop/5'drive MY KHE,villa,Entire rental unit,3,3.0,6,75.6,0.297,4406.0,2.5,5.0,11,False,sourced-airroi
937190310688885455,Da Nang,Hải Châu District,Jhome-2BR-Fully Furnished,villa,Entire home,2,2.0,4,46.9,0.232,4401.0,2.2,4.84,89,False,sourced-airroi
1241561399252777859,Da Lat,,View pine hill; whole house near market; for groups,villa,Entire home,3,2.0,9,100.5,0.106,4398.0,2.5,4.91,11,False,sourced-airroi
1303963797919268395,Da Nang,Hải Châu District,May Modern 3BRs apartment near beach,apartment,Entire rental unit,3,2.0,8,76.8,0.151,4397.0,2.4,4.72,18,False,sourced-airroi
1136979514577025989,Ho Chi Minh City,District 4,Le Place's 4BR Peaceful City Center / Free Pool,apartment,Entire rental unit,4,2.0,8,116.8,0.112,4394.0,3.8,4.73,11,False,sourced-airroi
1310815058355213710,Da Lat,,I'm Home – Entire house near the center of Dalat,villa,Entire home,4,4.0,10,83.1,0.167,4365.0,2.2,5.0,4,False,sourced-airroi
806378892581109943,Da Lat,Phường 3,P2 ground floor - Sunny room with pine hill view,apartment,Private room in bed and breakfast,1,1.0,2,34.3,0.321,4365.0,2.3,5.0,29,False,sourced-airroi
